recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
6,de,avionicsmonitoring,g,2,1979,semidetached,0.9414626903983537,0.9145693625752294,1.3092146587894367,1.434102204943098,1.0292256319033317,0.7929348029311416,1.2910992121186786,1.2283043508284701,1.1665534368485977,1.3066567691448732,0.7386204662816617,1.0155180782021636,1.2051840588627334,0.8710506567374166,0.981556613499506,22.96021950110796,5
21,X,avionicsmonitoring,g,2,1985,semidetached,1.0225869082078987,1.1257261806568428,0.8016822624981761,1.340719069632987,1.3475200469066162,0.9836577385827423,1.120709657012596,1.3848179272795118,0.8792183240168147,1.215228224252721,0.9547922298137479,0.7520574001476193,1.3599128612599585,0.7267116332213553,1.1394438922948915,199.2109285455858,7
18,gal,missionplanning,g,1,1984,semidetached,0.7484886260504827,0.8637032603877894,1.561453317839943,1.4574897548730845,1.1692050987866238,1.036828625037332,1.3120931253793864,1.2099459449431784,1.2871933166633467,1.3603250075098716,0.8433029169704925,0.505802294458823,0.6432300374805862,0.6697248869959348,0.8509827486349008,311.72049647524125,6
79,Y,missionplanning,g,5,1984,embedded,1.0362873016413863,0.9266152251315007,1.4749123893058846,1.4808399871710183,1.4604795861970334,0.9903872119884343,1.0595556111987785,1.14590702955832,0.9399504809833066,1.3681115768478416,1.0042021639519407,0.8162045089127452,0.6158034879002443,1.1635244924988029,0.8132382955508869,61.40864266592841,6
50,Y,simulation,g,5,1983,semidetached,1.3018601283295674,0.8922641381490837,0.778783742363951,1.3179888616719406,1.4504273003532537,1.0103037189378987,1.2451259721150685,1.2018118415209789,0.9833325570557625,1.0773398093836133,0.7248629844399909,1.0748076629953527,1.2596607738669112,0.8058598205217054,0.9053076127306245,79.71744550718286,6
32,X,datacapture,g,2,1982,semidetached,0.9270753679495777,0.936307795196187,1.5313084927494613,1.590177608653459,1.0581383622897553,0.817840422671274,0.8307952767796689,1.1315130961777469,1.084862952993407,1.0732600603875646,0.7752801939704781,0.9348769890868264,0.8056390667175015,1.016355114832956,0.935404891535515,361.4296930711691,7
65,Y,avionicsmonitoring,g,5,1979,embedded,0.9062620514039945,1.1795106552255745,1.1144760770257753,1.1806112431532207,1.5402768178786084,0.8896144673520878,1.0684456197424534,1.180441676709187,0.8516914681596034,1.1029698696207837,1.0254251997896422,0.6469759546919306,1.2383528752553157,1.2671796168795733,0.9865146463009703,138.99532466241644,7
67,Y,avionicsmonitoring,g,5,1976,embedded,0.9228087817567476,1.336201048059716,1.5707851389985148,1.6255159109282222,1.5475227204708593,1.0805836225372059,1.2242436488850372,1.3615793707290895,1.0459907016923353,1.0294488615758242,0.626467265948675,0.9397614738140033,1.1164055077282078,0.5837318317115338,0.7544514868548118,324.36925889539987,8
99,X,Avionics,f,2,1983,embedded,1.3174726404387862,1.2576295498506969,1.6404735931510257,1.354686779996594,1.313474943088604,1.095586519581464,1.2240131511571484,1.2519763835297115,1.1050581885111166,1.0261706699045272,0.7461699626610572,0.5498902040071665,1.2528701328660277,1.142574834810277,0.7965857822685548,156.30630158164706,7
79,Y,missionplanning,g,5,1984,embedded,1.1138212611732787,1.1221821331922948,1.0757494020759166,1.4552184111357314,1.4412340580007155,0.7105608390734173,0.8168441228727612,1.3836435818970922,1.134901293886053,1.3344564173765945,0.6310062465580236,1.0760581429345777,1.1908171775194334,0.7739863292826473,0.7788289651158585,57.682434933896005,5
100,X,Avionics,f,2,1983,embedded,0.72034472144676,0.7381592969546789,0.8338676925777909,1.4850307714852038,1.0099690479057735,1.14787121114815,1.085080131411072,1.0953539836765867,0.9197827179488445,1.1649679477635346,1.0115031554745952,0.7319307838018666,0.785121406688401,1.1186029130820656,0.9032557088149396,64.55309409057172,5
7,de,avionicsmonitoring,g,2,1979,semidetached,0.7093246897048268,1.1085725784166898,1.4250644635608993,1.3524378179286132,1.5246429918286837,0.7341016967167731,0.847727534385106,1.3472952365038444,1.0183499128075058,1.1024512058293907,1.0784401465842592,0.652368743893853,1.0224212219135609,0.6277441913942496,0.8389242781673986,34.29862552409396,4
67,Y,avionicsmonitoring,g,5,1976,embedded,1.310143289278351,0.8450248677449318,1.2962016081622898,1.049279799886415,1.038116974422598,1.0662687912508202,1.135319374173376,1.110227727048768,0.9345488173551599,1.1938618745734038,0.9954565050193309,0.7689140179341053,0.775142479395334,1.3234272230328572,0.8690525123141155,329.9706290425046,7
29,X,realdataprocessing,g,2,1982,semidetached,1.312892890544286,1.2288874057642074,1.4020819703845462,1.2187113023614546,1.4321076606070138,0.8734274382101473,1.0067583141868155,1.2805296212959645,0.9859888334174027,1.2050251396539116,0.8156426353672697,0.6939763693986535,1.212265640095637,1.1601408549310288,0.9939198035010388,164.18924460763128,7
82,hst,Avionics,f,2,1980,embedded,0.8796571977391593,0.9337576231607374,0.9434716274020907,1.330436335483274,1.3051251397403683,0.8478223031993879,0.9045806621129662,1.2770716661715307,1.2637311386721417,1.1248136986277921,0.8901875170482756,1.0643737427883304,1.3850718606497803,0.5424989142342734,0.7842191864649567,54.40208061605544,5
51,Y,simulation,g,5,1984,semidetached,1.0570421378063495,0.7379470360894598,0.8464015349473073,1.5705093785533366,1.3390812822063156,0.8818623318750383,0.7417152759898107,1.3483369391612,0.9032704791587866,1.1408786488363618,0.9420461699592513,1.0469364387425075,1.0872602618711373,1.0523479290043447,0.7646360828963974,110.56946687670772,5
3,de,avionicsmonitoring,g,2,1979,semidetached,1.3260006479712154,1.015059491094882,0.7647109998017304,1.511101962435043,1.4999478587445125,0.9370496233972845,1.3889889722279736,1.1541692963475656,0.8315569070865577,1.0359669889055738,0.6450361119848183,1.0383570631234291,0.9275373645611564,1.1862005220442375,0.807535992409119,79.78134608139024,6
12,gal,missionplanning,g,1,1980,semidetached,1.3000382043598355,0.7372570917910632,1.2197875061905799,1.487530633610297,1.51426534916601,0.7772089792834509,1.357366595268832,1.0949895313105766,1.2234405227424072,1.0737087314726752,0.582066341911311,0.9463467701180408,0.5790529779000793,1.1846181935409372,0.7133372096917148,95.2830507305945,5
15,gal,missionplanning,g,1,1983,semidetached,1.3807456662456523,1.3571438541394305,1.308037595491926,1.1323946109334566,1.04019202064322,1.1467818933016871,1.0155024586888328,1.395377919350207,1.0355603755074978,1.3113367893984984,0.9774428392561889,0.9238793806587242,1.121957302878553,1.2660232884986358,1.0083477495094366,19.71522367877583,6
20,gal,missionplanning,g,1,1984,semidetached,0.9916235044870345,0.8433826647877621,0.9988493388618658,1.0529180294765224,1.6427588882811173,0.8407774388623597,1.1997984957857528,1.0635323410024573,1.3686827311871568,1.2881277557090347,0.6853749687855453,0.553199564388517,0.619065008050502,1.3306922531330458,1.0754117204463056,316.91392186991067,6
82,hst,Avionics,f,2,1980,embedded,1.3160936104224947,1.0553336032786231,1.4380159785360949,1.284307864785345,1.0273903734554888,0.8084245102782882,1.3464455211722228,1.240050064581781,1.1231396307736286,1.2647847199217452,0.7026813931949398,0.9765921133994461,0.7224749773954983,1.3594200650107053,0.7212165689880584,53.65456407693688,6
12,gal,missionplanning,g,1,1980,semidetached,1.355823124523493,1.1696912805012247,1.2221329867633042,1.516449357179697,1.567671074200451,0.8030647221999021,0.8222827837960485,1.099307834226216,0.7585122166857157,1.3503403276225763,1.1228737340010495,0.8442631363916656,0.9181857008581079,1.372625890235101,1.1058080459131467,103.9409956075199,7
4,de,avionicsmonitoring,g,2,1979,semidetached,1.0113450630816725,1.323883761530764,1.603917476597962,1.6477249939446144,1.0490750286450394,0.8694550472328315,0.9174504911363901,1.3133425856140548,1.2924859133000592,1.1019968545313397,0.8963606692471542,0.6310449307424469,1.1916107126539615,0.596630054424764,0.8773716915880432,78.88437977668723,6
26,X,monitor_control,g,2,1986,semidetached,1.2845874900385397,1.3727121806071736,1.410849599150643,1.2174841706131836,1.2906228250189713,1.0939909927710487,1.217563925600671,1.1304813203177535,0.7597735417494609,1.2418785032876845,0.888608643583409,0.7230059432614624,1.02217138182624,0.7489947274011264,0.7557514311746802,9.902873791207721,4
82,hst,Avionics,f,2,1980,embedded,0.7497652714352129,1.3035885531722042,0.973155356354842,1.1120899275848706,1.5317643920452189,1.0274301909889316,1.0640566481467633,1.0078474833895925,1.081197973183564,1.0582891221058643,1.0194853760681557,0.9117705464651429,0.7730294695120473,1.0770023140405454,0.9846025448345862,51.74852816173804,5
46,Y,avionicsmonitoring,g,5,1977,semidetached,0.8465864055273395,1.257914787493234,1.2429151034628654,1.438290718647355,1.29215765615246,0.974260697310833,1.1882108629881567,1.1887728513047793,0.9232342680195473,1.0725324305762896,0.7216756588797227,0.6722113072606957,1.356043994124167,1.3339798107740388,0.8254316999276036,433.19819886162503,7
26,X,monitor_control,g,2,1986,semidetached,1.014232293711394,1.3846342282873967,0.758757660583783,1.1486520081428413,1.2953385619534756,1.1027405994853332,1.146740248891096,1.3667587641269776,1.24517359525678,1.2233349675834335,0.5189154884218876,0.5220882395919433,0.8222323390935555,1.2604617594724714,0.897828389174419,10.305498277825118,3
4,de,avionicsmonitoring,g,2,1979,semidetached,0.876664357147935,1.0431900171604125,0.7425040505762942,1.3713930950114697,1.1719393969349226,1.1057681896198464,1.277109939345599,1.3471326299699942,0.869677487283708,1.2307502912176158,0.6550849322577472,1.096171395652,1.273277458486172,0.9277931842063065,0.8121688219667667,85.52820093349474,6
55,Y,utility,g,5,1979,semidetached,1.1406637931306358,0.9895309686404057,1.0241883814885258,1.0238729673480833,1.3791805675753517,1.087671305073969,1.1731650777747673,1.002107588832092,0.8537705955680825,1.3465458205172633,0.6903930913052505,0.5285731074157689,1.0153496848728427,0.7671290680685031,0.7576223364919585,50.53106689782744,4
9,gal,missionplanning,g,1,1980,semidetached,0.9371344859800075,1.2677540477174953,1.0107871771722283,1.2765956591223295,1.4833198771524483,0.7104601760051783,1.0492310066094142,1.1016760807751123,0.7474164892505188,1.106948360110434,1.1050605537255982,0.5456716742683552,1.262549361742916,0.8712474331862978,0.8409701832697823,72.5707694088923,5
17,gal,missionplanning,g,1,1980,semidetached,0.8886849503882801,0.9903180029991199,1.138290363706346,1.4832309813178362,1.0679376876097046,0.7668136374158635,1.3056655248596356,1.1898221615495204,1.1668384703309138,1.1642973526424827,0.6198774797405084,0.9553506432173591,1.242605215506532,0.6098928250517879,1.132322878351248,148.25328153303158,6
74,Y,avionicsmonitoring,g,5,1982,semidetached,0.824889354675833,0.8831662969211007,1.5469972999945671,1.5482162610408723,1.0179925826319325,0.8735468154446723,1.1515121309948526,1.3298050979236917,0.8667908223010066,1.186214497604071,0.5661600878433537,0.6283327825656195,1.1930012930508473,1.098225042586774,1.0016414160564997,19.086144205704354,4
42,slp,launchprocessing,g,6,1975,semidetached,1.0897518463889773,1.147558650996858,1.1407333996435547,1.1792695202578178,1.6473654467278622,1.014581873235258,1.0182085483993026,1.0071561814517467,1.2687826813665686,1.0345748491348454,0.5559952788997513,0.7197685153804512,1.2725156090130858,0.9439061769448973,1.031243430161231,305.9339103533486,7
84,spl,Avionics,f,3,1977,embedded,0.8224700766095315,1.1612421739631298,1.4368095663120153,1.1742699414128723,1.1455528728045767,1.1369958631819277,1.1287706317301063,1.341801687511174,0.7851560399969992,1.1571623790951382,1.0090603666716,1.0643313604088527,0.716173479067562,0.9550341613454804,0.9668007603489587,40.78084466568364,5
57,spl,batchdataprocessing,g,2,1977,semidetached,1.3456663143769236,1.2086216944567818,1.0513190736286377,1.1732357145612682,1.3817216192526756,1.0945600228277907,1.0147522298419862,1.2516950427459173,1.0532240762544038,1.2993975898014267,0.8327536846000243,1.0347778461378776,1.3511465985398825,0.8622233591238235,0.9201664290947499,73.0564023867615,7
40,X,monitor_control,g,2,1986,semidetached,1.3043598535722936,1.2603189714431915,1.5099195855616918,1.535030032083399,1.4557261647534072,0.7002551387526849,0.7764874107536471,1.088714083249254,0.8712309372169805,1.114035939959791,0.8619319316875607,1.0634662800435164,0.6907800473635732,0.9209444292066659,1.132883679027175,15.763932835334948,4
71,Y,avionicsmonitoring,g,5,1979,semidetached,1.1276237677942516,1.1770640764889455,0.8215364809067968,1.4438008145913412,1.364857020095275,1.0369205092260472,0.9274251687725901,1.1516640142352341,1.0187338044962726,1.1731847683262657,0.7234646894971487,0.573942719732329,1.0723520260211783,0.8935165781119854,1.0823794860578642,33.778533059961646,4
46,Y,avionicsmonitoring,g,5,1977,semidetached,1.2176457152352564,0.9199932010433953,1.126216060749939,1.5546239655281775,1.403983077510322,0.7855736579576745,1.3566511605716982,1.3941262477620737,1.208509047702231,1.205667936298804,0.6741740264138496,0.6651642204561484,1.1196867526842236,0.7145768019110095,0.8488889412970917,433.36984618153156,7
70,Y,avionicsmonitoring,g,5,1979,semidetached,0.954162913789452,1.0670845044590824,1.0183919068574212,1.635831409265684,1.292702566600233,0.8124433936709315,1.1376570568662137,1.3458478896932258,0.883168339463341,1.2787134161748162,0.8201855519728766,0.7352254444194817,0.8623141580263869,0.9101695436447322,0.8689139477563482,148.3143306090094,6
2,de,avionicsmonitoring,g,2,1979,semidetached,1.2926064841435465,0.8182394873047087,1.5402660839477222,1.5907190738219552,1.3848741701194878,0.7887413477763286,1.26376197576886,1.123299237079932,1.127013773692874,1.2722649349319004,0.8320864231470084,0.541743059807603,1.123688658335385,0.5654226257381744,0.9266182624795396,253.53569619731155,7
97,gal,Avionics,f,5,1982,embedded,1.272219646411215,0.7521008791887596,1.3239897134042433,1.1863350150901943,1.3582107622479522,1.1276057455011643,1.277688346231462,1.0728926777411616,0.8453046875343866,1.2852408772478399,0.9618317691872832,0.6049840586090438,1.36560621415444,1.014987848200502,1.1390720166059327,728.2124107037861,8
3,de,avionicsmonitoring,g,2,1979,semidetached,1.1975077004750925,1.104367362333862,1.3116812429470242,1.4046753875473241,1.2560231045634775,1.1127309049057148,1.0100857913652845,1.046171076571303,0.7520203217002546,1.1365457828855945,1.0525326393849381,0.7487422809138635,1.0399173817829928,1.2678593966285083,0.9867895824273772,74.92664551821953,6
43,Y,application_ground,g,5,1982,semidetached,0.9590303263334665,1.2219092644691578,0.718298127330322,1.0539384078466916,1.3841048756860206,0.8046675971984483,1.3276500883813265,1.257512554586927,1.300711341898897,1.0608636221885204,0.9628683364079161,1.0415378881258186,0.9829713209879825,0.7993382452244394,0.8974962586148705,2889.9102906770677,9
9,gal,missionplanning,g,1,1980,semidetached,1.2366831659073907,0.7385027274072691,1.074811620362528,1.586719961198099,1.1721971533818591,0.9490497190063223,1.3138921055714454,1.3241328372942431,1.2846944391735842,1.1556330688756384,1.1068948539742087,0.561788651967302,0.880060484832496,1.0136420485309967,0.9970288765760771,72.42455501173063,6
13,gal,missionplanning,g,1,1985,semidetached,1.1251896277431384,0.842244407771428,1.140835121055641,1.4287670152759828,1.626375474213698,1.0528661814664022,1.3097547397893803,1.3558279608884423,0.7524797029841863,1.2575412087935884,1.0348730712356948,1.0653430273113131,1.0738826926677842,0.6735849270904685,1.0998727351364916,113.02784466563004,7
31,X,batchdataprocessing,g,2,1982,semidetached,0.9395928644222507,1.0509482743414587,1.6153593587001858,1.2494776746080114,1.2894556689851913,0.9465043297832663,1.2867674630835548,1.3442775837196348,0.7369972984796846,1.0240639301792747,0.718874519284343,0.7980468143731743,0.9549463093903527,0.6770962468033332,0.831492307843616,333.1978352182077,6
65,Y,avionicsmonitoring,g,5,1979,embedded,1.2265055332403354,0.9143905067767832,1.6190705725069157,1.1064993195367645,1.442108110594047,0.8714885062127746,0.872949167854421,1.2546194180059458,1.2611878839839452,1.179837075016225,0.7568301278542551,1.0186572147944,0.6684204591653446,1.1729544747324936,0.9287654682311366,138.4472745094935,7
78,Y,operatingsystem,g,5,1979,semidetached,1.0240095250942363,0.9162887022680709,1.512140519647267,1.5380580090599238,1.252202881878738,0.7654294931951696,0.7099393034388739,1.2627585946021076,0.8887120410779629,1.385484240794591,0.6068004108394123,0.6798098421462577,1.2685592058966078,0.7522826870912551,0.803886128850637,172.76296110074713,5
47,Y,missionplanning,g,5,1977,semidetached,1.0189563873608578,0.9986084933923338,1.4119975323938085,1.3477478164404075,1.2319676932829733,0.9000196636944362,1.2121494547471943,1.30224006678124,0.956966362819434,1.034292007328154,0.7523386712295965,0.8373799434236187,1.2822871957382025,0.8809977618580128,0.7208846023548635,187.51802654480818,6
36,X,monitor_control,g,2,1986,semidetached,1.3069005623973355,0.8729631328227341,0.7737458383869895,1.105102224342472,1.0816529393359162,0.7865607017474687,0.8025476668976341,1.0590483690393657,1.3377979331919994,1.338836129921737,0.8091920217117798,0.9244953385858303,0.5127785586359183,1.045489306926375,1.049683700085142,62.82842139738317,4
27,X,realdataprocessing,g,2,1982,semidetached,0.7152464994370815,1.020409500058304,1.0875311114105748,1.5854607149450215,1.158280501280349,0.7368484354048211,0.8842088167405839,1.2829774959286189,1.077004160125231,1.0808205152941124,1.0071193312725981,0.786110751890776,1.3476684305768643,0.5877457172535743,0.8898312377599411,160.10264238502577,5
57,spl,batchdataprocessing,g,2,1977,semidetached,1.375751902455555,1.3833889504973267,1.412150822005152,1.4051035217367114,1.420898334296666,0.9020813932450517,1.3003060491523777,1.163477211290254,0.8714719967866444,1.1879015710602836,1.11481125672339,1.1098377743113947,0.648914666209187,1.0463841774195577,0.9402886598905499,68.1302915522889,7
89,spl,Avionics,f,3,1977,embedded,1.152028137106537,1.119481966351239,0.949192228600225,1.5075292790863966,1.0011953078339109,1.0086155121916391,1.0318422754648071,1.3826808404477466,1.375094519285829,1.138907826246922,0.5907805032261155,1.0181421797605603,1.3612159553393006,0.8560817840420035,0.7148241997542236,23.601090999817178,5
25,X,monitor_control,g,2,1986,semidetached,1.0070087778429082,0.8427197031959346,0.826422781714765,1.1050126300916072,1.3687100980904447,1.0061426482430817,0.8892326879135515,1.3346723025265381,1.092375476250413,1.1366631560134186,1.0483343761923964,0.9243998261414835,0.5227145551368213,0.6414167373985454,1.0430793712481004,36.765138862648755,4
19,gal,missionplanning,g,1,1983,semidetached,1.3135776775046994,1.104297495362417,0.9261069720030536,1.0488478848444347,1.4262434233915684,0.7944231146659312,0.8196936455124919,1.3132179820744132,1.0466049249267642,1.0085933167439132,1.1079291077556352,0.7508679809477661,1.1063089755230866,0.61706371102414,1.0936135145375294,14.39583630989488,4
34,X,avionicsmonitoring,g,2,1987,semidetached,1.3334096606222132,1.1892501203071681,1.2561727895171324,1.4706924805714927,1.3674861096994153,1.1153668943890185,1.2483943429477864,1.0567544741124186,0.7285035517653419,1.350517449876003,0.8500179434732122,0.8525038715030757,0.5750373484613998,0.8184927148255237,0.9080637520210766,107.69757647494114,6
72,Y,avionicsmonitoring,g,5,1979,semidetached,1.2353427571666806,1.235540386039429,1.2036972001657484,1.4449663440844023,1.0558684461386145,0.7870528909244049,1.3187732823526641,1.0015800053972108,0.9782568446918514,1.199506140910769,0.5441905345204954,0.9833992691152091,1.2386635195190299,0.7851156818886704,0.7222912589066691,100.26979972791517,6
41,hst,datacapture,g,2,1980,semidetached,0.7191114845246986,1.167024215248805,1.134143771231316,1.0673250720024314,1.171520226607628,1.0484716190407903,1.1820384216803523,1.2080480872978034,1.2399554544556128,1.2550846846520687,1.074999385607144,0.9752105573953747,1.3626853564453452,1.0555994738411918,0.8250281909464103,1798.5559764478116,9
57,spl,batchdataprocessing,g,2,1977,semidetached,0.8018124912491413,0.7790926091812173,0.7840969253602619,1.2286668051673146,1.1752966370858409,0.9902893116292983,1.1520812594648757,1.306681725497663,1.2410500134665186,1.0871986291714044,0.5143727229963528,0.8560893807561363,1.046887252574717,1.264332934251422,0.8736669061946452,69.96634954309013,5
15,gal,missionplanning,g,1,1983,semidetached,0.9871890947960836,1.2176083303163345,1.4747160742634273,1.1110291673656172,1.0295960138371945,0.8567889591641411,0.9205559977612878,1.2253230287731616,1.3561795089669297,1.298290645984786,1.10085487915673,1.0405877843007698,1.1407374940334685,1.2913100898333878,1.0644972560685046,19.27759041400855,6
35,X,avionicsmonitoring,g,2,1987,semidetached,0.8305297643788108,1.0396213695281742,1.6027557617023538,1.333097250551289,1.455872188903933,0.8672182571103597,0.8139958960689829,1.01159796091951,0.8161057613535045,1.2008020358753193,0.5790847844014093,0.816748291344572,1.39937001617072,0.6347485122541358,0.7257667042008107,14.386083883650079,3
9,gal,missionplanning,g,1,1980,semidetached,0.8669436227282408,1.0183383867460658,1.346720170228226,1.6314617163858678,1.2476035331017223,0.9076710273542942,0.9321786570581092,1.0149126758216682,1.034748607103455,1.0207858730165649,0.8257962697665169,0.836103897819616,1.254179335576969,0.6054174331227864,1.1435888261518539,76.62997780585674,5
32,X,datacapture,g,2,1982,semidetached,0.9684212580629887,1.1183711916533579,1.6357029820172437,1.3326661622966827,1.4898611304116764,0.901688174627175,0.959841840580178,1.3273294562525815,0.9431365148993983,1.2593460712198137,0.7065259874821799,0.8534456901165792,1.1896263024606393,1.238807661099982,0.9423384022182612,347.80556799487476,8
22,X,avionicsmonitoring,g,2,1985,semidetached,1.0352409664214437,0.8214611272622497,1.6444667555009636,1.224025321043409,1.149323993807581,0.972948787984552,0.8218675944482187,1.1247061262301967,0.7557199905993737,1.0878697242543216,0.9784236541232292,0.5157386018643012,0.7531667038446364,1.3759993380652387,0.806759327163505,663.7906388562426,7
4,de,avionicsmonitoring,g,2,1979,semidetached,1.048269412351576,0.8044424449557843,0.7299782864168399,1.2449008445788987,1.4688143624588517,1.0762208765691232,0.7459218246573104,1.2097841604684219,1.163374662210566,1.0867985874875112,0.5671455306694011,1.0149757822996008,1.1558965562458507,0.824011725361236,1.1319443521129453,81.27353818164903,5
12,gal,missionplanning,g,1,1980,semidetached,0.893460829787152,1.300530831152425,1.341998089909612,1.1258866895060486,1.358977434018244,0.7004398317347305,0.8692556798160564,1.3618112843747583,1.1803031817963832,1.1485224860530416,0.5108858818470811,0.9162334373354001,0.6564766670526159,1.0436208968876866,1.1334628677928689,102.4685909540423,5
