recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
16,X,application_ground,f,1,1975,organic,1.4,1.4,1.0,1.4,1.65,1.0,1.4,1.4,1.0,1.15,0.5,0.5,0.7,0.7,1.15,104,1176
37,gal,utility,f,5,1978,semidetached,1.15,1.15,1.4,1.0,1.65,1.15,1.0,1.4,1.0,1.4,0.7,1.0,0.5,1.0,0.7,2847,750
74,de,simulation,f,2,1980,organic,0.7,1.0,1.65,1.0,1.65,1.0,1.0,1.0,0.7,1.0,0.5,1.15,0.5,0.5,1.15,259,1181
53,X,application_ground,g,2,1982,semidetached,1.4,1.4,0.7,1.4,1.65,1.0,1.4,1.0,1.4,1.15,0.5,0.5,1.4,1.15,1.15,271,720
81,slp,avionicsmonitoring,g,1,1977,semidetached,0.7,1.15,1.0,1.4,1.15,1.15,1.0,1.4,1.0,1.0,1.15,0.5,0.5,0.5,0.7,101,600
21,spl,realdataprocessing,g,1,1986,semidetached,1.4,1.15,1.0,1.65,1.65,0.7,1.0,1.4,1.4,1.15,0.7,1.0,0.7,0.7,1.0,355,150
99,hst,operatingsystem,g,5,1982,embedded,1.4,1.15,1.15,1.0,1.15,1.15,1.15,1.0,0.7,1.4,0.7,0.5,0.7,1.15,1.0,233,430
67,spl,batchdataprocessing,f,1,1975,semidetached,1.4,1.0,0.7,1.15,1.15,1.15,1.15,1.4,0.7,1.0,0.5,1.0,1.0,0.7,1.0,240,90
65,gal,monitor_control,f,6,1974,semidetached,1.0,1.15,0.7,1.15,1.65,0.7,1.0,1.4,0.7,1.0,1.15,1.15,1.0,1.15,1.15,41,430
1,de,avionicsmonitoring,f,1,1977,embedded,1.0,1.4,1.65,1.0,1.0,0.7,0.7,1.15,1.0,1.0,0.7,0.5,1.4,0.5,1.0,193,155
5,Y,datacapture,g,3,1985,organic,1.0,1.0,1.65,1.15,1.65,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.15,1.15,227,108
80,slp,launchprocessing,g,6,1987,embedded,0.7,1.0,1.4,1.65,1.65,0.7,1.4,1.15,1.15,1.0,1.0,0.7,0.5,1.0,0.7,151,114
73,de,monitor_control,f,3,1976,organic,1.4,0.7,1.15,1.15,1.15,0.7,1.0,1.15,1.15,1.15,0.7,0.7,1.0,0.7,0.7,100,1350
81,Y,batchdataprocessing,f,5,1987,semidetached,0.7,1.4,1.0,1.4,1.65,1.0,1.15,1.4,0.7,1.0,1.15,1.15,1.0,1.4,1.0,100,16459
50,spl,utility,f,3,1979,organic,1.4,1.4,0.7,1.4,1.0,1.0,1.4,1.4,1.4,1.15,0.7,1.0,1.0,1.15,1.0,34,210
35,erb,simulation,g,5,1977,semidetached,1.0,0.7,0.7,1.15,1.65,0.7,0.7,1.0,0.7,1.15,1.0,1.15,1.0,1.4,0.7,326,370
22,Y,launchprocessing,g,1,1982,embedded,1.15,1.15,1.15,1.4,1.65,1.0,1.15,1.0,1.4,1.15,1.0,0.5,1.15,0.5,0.7,339,480
67,de,batchdataprocessing,f,3,1987,organic,1.15,0.7,1.0,1.65,1.4,1.0,0.7,1.0,0.7,1.15,0.5,1.0,0.5,1.0,1.15,3,1350
19,X,communications,g,5,1984,organic,0.7,0.7,0.7,1.4,1.4,1.0,1.4,1.4,1.15,1.0,1.15,0.7,1.4,1.4,0.7,190,1350
53,erb,communications,f,1,1986,semidetached,0.7,1.4,1.15,1.65,1.15,1.15,1.4,1.4,0.7,1.0,1.0,0.7,0.7,1.15,1.0,34,480
26,slp,datacapture,f,3,1979,embedded,0.7,1.15,1.4,1.65,1.65,1.15,1.4,1.15,0.7,1.0,1.0,0.5,1.4,1.15,0.7,154,50
71,Y,missionplanning,g,6,1971,embedded,0.7,1.0,1.0,1.65,1.4,1.0,1.4,1.4,1.15,1.0,0.7,0.5,0.7,1.0,0.7,259,1248
47,X,realdataprocessing,f,1,1979,semidetached,1.0,1.15,1.15,1.15,1.15,0.7,1.15,1.0,1.15,1.4,1.15,1.15,1.0,0.5,1.0,240,432
47,Y,Avionics,f,2,1987,semidetached,0.7,1.15,1.4,1.0,1.4,0.7,1.4,1.15,0.7,1.4,0.7,1.15,1.4,0.5,0.7,137,973
62,X,launchprocessing,g,2,1975,embedded,1.0,1.0,1.15,1.65,1.15,0.7,1.4,1.15,0.7,1.4,0.7,1.0,0.5,0.5,1.15,50,2120
99,slp,utility,g,3,1977,organic,1.4,1.15,1.0,1.4,1.15,1.15,1.15,1.4,0.7,1.15,1.15,0.5,0.7,1.0,0.7,97,648
81,hst,monitor_control,f,5,1975,embedded,1.0,1.15,1.0,1.0,1.4,0.7,1.0,1.15,1.0,1.0,1.15,0.5,1.4,1.0,1.15,193,458
42,Y,simulation,g,1,1983,organic,0.7,1.4,0.7,1.15,1.4,1.0,1.15,1.15,1.4,1.4,0.5,0.7,1.0,1.0,1.0,34,12
10,Y,application_ground,g,1,1974,embedded,1.15,1.4,0.7,1.0,1.65,1.15,1.15,1.4,1.4,1.15,1.15,0.5,0.5,0.5,0.7,104,444
48,spl,utility,f,3,1976,embedded,1.0,1.4,1.65,1.4,1.0,0.7,0.7,1.15,1.0,1.15,0.7,1.0,1.15,0.5,1.0,150,4560
73,de,simulation,g,5,1978,organic,1.0,1.0,0.7,1.15,1.4,1.0,1.15,1.0,1.15,1.15,1.15,0.5,0.5,0.5,0.7,219,703
9,X,application_ground,f,2,1971,organic,1.4,1.0,0.7,1.65,1.0,1.0,0.7,1.15,0.7,1.0,1.0,0.7,1.15,0.7,1.0,53,420
42,hst,realdataprocessing,g,5,1984,semidetached,1.15,1.4,0.7,1.0,1.65,1.0,1.4,1.15,1.15,1.4,0.7,1.0,0.5,1.15,1.0,38,84
25,X,launchprocessing,g,2,1975,organic,1.15,0.7,1.0,1.4,1.0,1.15,1.15,1.15,0.7,1.0,1.0,1.15,1.4,0.7,0.7,190,70
82,X,realdataprocessing,g,1,1982,organic,1.0,1.15,1.65,1.65,1.15,1.0,1.0,1.0,1.4,1.15,0.5,1.15,0.7,0.5,1.15,193,4560
71,hst,communications,g,2,1982,embedded,0.7,1.0,0.7,1.4,1.0,1.15,1.4,1.4,1.0,1.4,0.5,0.5,1.15,0.5,1.15,271,973
20,X,utility,g,6,1975,embedded,1.4,1.0,1.0,1.65,1.15,1.15,1.4,1.15,1.15,1.4,0.7,1.0,0.7,1.15,1.0,14,70
99,Y,datacapture,g,1,1975,organic,1.15,1.0,1.15,1.0,1.65,1.15,1.0,1.4,0.7,1.15,0.7,0.7,1.4,0.5,0.7,101,16459
22,de,avionicsmonitoring,f,6,1987,semidetached,0.7,1.15,1.65,1.65,1.0,1.0,0.7,1.0,1.4,1.0,1.0,0.7,1.15,0.7,1.0,233,973
10,slp,launchprocessing,f,2,1984,organic,0.7,1.15,1.65,1.65,1.65,0.7,1.15,1.0,1.0,1.0,0.5,1.0,1.0,1.4,1.0,725,84
5,hst,launchprocessing,g,6,1974,embedded,0.7,1.4,0.7,1.4,1.65,0.7,1.0,1.0,1.4,1.15,1.0,0.7,0.7,0.7,0.7,154,97
99,de,monitor_control,g,3,1976,embedded,1.4,1.15,1.65,1.65,1.0,1.0,1.0,1.4,1.4,1.4,1.15,1.0,0.5,1.15,1.0,197,62
41,gal,simulation,f,6,1980,embedded,1.15,1.15,1.15,1.65,1.4,0.7,1.4,1.4,0.7,1.4,0.7,1.15,1.0,0.7,1.0,190,1248
6,erb,operatingsystem,g,5,1977,semidetached,1.0,1.4,1.15,1.65,1.15,1.15,1.15,1.15,1.4,1.15,0.7,1.15,0.5,0.5,1.15,151,600
40,hst,launchprocessing,f,2,1977,embedded,1.4,0.7,0.7,1.4,1.65,1.0,1.4,1.0,1.15,1.15,0.7,0.7,0.5,0.5,1.15,144,17725
2,spl,batchdataprocessing,g,1,1976,embedded,0.7,1.15,1.65,1.0,1.4,1.0,1.15,1.0,1.0,1.0,1.0,1.0,0.5,1.15,0.7,190,8211
35,hst,operatingsystem,g,3,1983,organic,1.15,1.0,1.15,1.15,1.0,1.15,1.0,1.0,1.0,1.0,0.7,0.7,1.4,0.5,0.7,60,210
8,erb,batchdataprocessing,g,6,1974,organic,1.15,1.4,1.65,1.65,1.4,0.7,1.15,1.4,1.15,1.15,1.0,1.0,1.0,0.7,1.0,65,108
45,hst,batchdataprocessing,g,5,1987,organic,0.7,1.4,0.7,1.65,1.15,1.15,0.7,1.0,1.0,1.4,0.5,1.15,1.15,0.7,0.7,70,97
66,slp,datacapture,g,1,1979,embedded,0.7,1.0,1.0,1.15,1.4,1.15,1.15,1.4,1.4,1.0,1.15,1.15,0.7,0.5,0.7,53,432
93,slp,missionplanning,f,5,1980,semidetached,0.7,1.0,1.4,1.4,1.4,1.15,1.4,1.0,1.15,1.4,0.7,1.0,0.5,0.7,1.0,485,239
27,X,science,f,6,1984,semidetached,1.15,1.0,1.0,1.65,1.15,1.15,1.15,1.15,0.7,1.4,1.15,0.7,1.0,0.7,0.7,193,24
37,Y,operatingsystem,f,6,1982,semidetached,1.4,1.0,1.4,1.0,1.15,1.15,1.4,1.0,1.0,1.4,0.5,1.15,0.5,1.4,1.15,151,239
84,hst,realdataprocessing,g,1,1985,organic,1.0,0.7,1.4,1.15,1.15,1.0,1.0,1.15,1.0,1.4,1.0,0.5,1.0,0.7,0.7,271,312
16,X,application_ground,f,5,1978,embedded,1.15,1.15,1.0,1.15,1.15,1.0,0.7,1.15,0.7,1.4,1.0,0.5,0.7,1.15,1.0,1779,108
30,gal,Avionics,f,2,1986,organic,1.0,1.4,1.0,1.65,1.15,1.0,1.0,1.15,1.15,1.0,0.5,0.7,1.4,1.0,1.0,240,458
34,gal,application_ground,g,6,1979,semidetached,1.4,1.15,1.4,1.4,1.15,0.7,0.7,1.0,1.15,1.4,1.0,1.15,1.0,0.7,1.15,82,240
27,gal,datacapture,f,3,1982,embedded,0.7,1.0,1.65,1.65,1.15,1.15,0.7,1.0,1.15,1.0,0.7,1.15,1.15,0.5,0.7,113,278
65,de,batchdataprocessing,g,1,1974,organic,1.15,0.7,1.65,1.0,1.4,0.7,0.7,1.15,1.4,1.0,0.7,0.7,1.0,0.7,0.7,423,1368
50,slp,datacapture,f,6,1983,semidetached,1.0,1.4,1.4,1.4,1.65,1.0,1.15,1.0,1.0,1.0,1.15,0.7,1.4,0.7,1.15,14,12
55,hst,monitor_control,g,5,1976,organic,1.4,1.15,1.65,1.0,1.0,1.0,1.0,1.15,0.7,1.4,0.7,0.5,0.5,1.0,1.0,197,70
3,slp,application_ground,g,2,1976,organic,1.15,1.15,1.4,1.15,1.15,1.15,1.15,1.0,0.7,1.15,0.7,1.15,1.4,1.4,1.15,6,420
101,hst,avionicsmonitoring,g,2,1980,embedded,0.7,1.15,1.4,1.0,1.65,1.0,1.15,1.15,1.4,1.4,1.0,0.7,0.7,0.7,0.7,8,756
97,X,communications,g,6,1986,organic,1.4,1.15,1.65,1.15,1.0,1.15,1.0,1.4,0.7,1.4,0.7,1.15,1.0,0.7,1.0,352,239
2,hst,operatingsystem,g,2,1977,semidetached,1.0,0.7,0.7,1.4,1.15,1.15,1.0,1.0,0.7,1.0,0.5,1.15,1.0,1.0,1.15,15,120
55,spl,missionplanning,g,3,1982,organic,1.15,1.0,1.65,1.4,1.4,0.7,0.7,1.15,1.15,1.15,1.15,1.0,0.7,0.5,1.0,339,600
18,de,realdataprocessing,f,6,1984,semidetached,0.7,1.15,1.65,1.15,1.0,0.7,1.15,1.0,1.15,1.4,0.5,0.5,0.5,1.0,0.7,98,18
30,spl,application_ground,f,6,1974,embedded,1.0,1.15,1.15,1.15,1.15,0.7,0.7,1.0,1.0,1.15,1.0,1.15,1.0,0.5,1.15,240,108
54,gal,utility,f,3,1982,embedded,1.0,1.15,1.65,1.15,1.15,1.0,0.7,1.0,1.4,1.0,1.15,0.5,0.7,0.7,1.0,1779,300
17,X,science,f,3,1980,semidetached,1.15,1.4,1.0,1.65,1.4,1.15,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,1.15,725,150
1,hst,batchdataprocessing,g,5,1978,semidetached,1.0,1.4,0.7,1.4,1.0,1.15,1.4,1.15,1.15,1.15,0.7,0.5,1.0,1.15,1.0,16,38
66,slp,simulation,f,3,1977,semidetached,1.4,1.4,0.7,1.65,1.65,1.0,1.15,1.0,1.15,1.4,1.0,1.0,0.7,1.15,1.0,2847,300
99,erb,science,f,1,1985,organic,1.4,0.7,0.7,1.65,1.4,1.0,0.7,1.15,1.4,1.0,0.7,1.15,0.7,1.4,1.0,10,240
31,X,simulation,f,1,1980,organic,1.15,1.0,1.65,1.15,1.4,1.15,1.4,1.0,1.15,1.0,0.5,1.15,1.0,1.4,1.15,79,19245
18,erb,utility,f,6,1976,semidetached,1.0,1.4,0.7,1.65,1.65,0.7,1.15,1.15,1.15,1.4,0.7,0.7,1.4,1.0,1.15,150,8211
100,gal,batchdataprocessing,g,3,1975,embedded,1.15,1.4,1.65,1.65,1.4,1.0,1.15,1.0,0.7,1.0,0.7,0.5,1.0,1.4,1.15,65,1181
53,de,launchprocessing,f,6,1975,semidetached,1.4,0.7,1.15,1.15,1.65,0.7,1.0,1.0,1.0,1.15,1.0,0.7,0.7,0.7,1.0,111,1368
70,de,simulation,g,2,1977,embedded,1.0,1.4,1.65,1.4,1.15,1.0,1.15,1.4,0.7,1.15,0.5,1.15,0.7,0.7,1.0,16,300
10,de,datacapture,f,3,1976,organic,1.15,1.15,1.15,1.4,1.0,1.0,1.4,1.15,1.0,1.0,1.15,0.5,0.5,1.0,1.0,104,42
11,spl,utility,g,6,1978,semidetached,1.0,1.15,1.15,1.4,1.4,1.0,1.0,1.0,1.4,1.4,0.7,1.15,1.4,1.0,0.7,302,360
57,de,operatingsystem,g,3,1971,organic,0.7,0.7,1.4,1.65,1.0,0.7,1.15,1.4,1.15,1.4,1.15,0.5,0.7,0.5,1.0,98,400
59,de,communications,g,6,1978,organic,1.4,1.0,1.4,1.0,1.4,0.7,0.7,1.15,1.15,1.15,0.5,1.15,0.7,1.4,0.7,13,62
29,de,avionicsmonitoring,f,2,1974,embedded,1.4,0.7,1.0,1.65,1.15,1.15,1.4,1.4,0.7,1.4,0.5,0.5,1.0,1.15,1.0,9,360
78,gal,missionplanning,g,3,1984,semidetached,1.15,1.4,1.65,1.15,1.15,1.15,1.4,1.4,1.0,1.15,0.7,1.0,0.5,0.5,0.7,40,19245
77,X,launchprocessing,f,5,1986,embedded,1.4,1.15,1.65,1.0,1.0,1.0,1.4,1.0,1.15,1.15,0.7,1.15,1.0,1.0,1.15,114,4560
21,hst,avionicsmonitoring,f,1,1984,organic,1.0,1.15,1.4,1.4,1.65,1.0,1.15,1.4,1.15,1.15,1.15,0.7,1.0,0.5,0.7,97,8211
75,erb,communications,g,5,1977,semidetached,1.15,1.15,1.15,1.65,1.0,1.0,1.15,1.4,1.0,1.15,1.15,1.15,1.15,1.0,0.7,423,240
55,spl,utility,g,3,1985,organic,1.15,1.0,0.7,1.15,1.15,1.0,1.4,1.4,1.4,1.0,0.7,0.7,0.5,1.4,0.7,325,409
78,erb,missionplanning,g,2,1980,organic,1.15,0.7,1.4,1.4,1.65,0.7,1.4,1.0,0.7,1.15,1.15,0.7,1.4,1.4,1.0,113,70
89,slp,monitor_control,g,2,1985,embedded,1.15,0.7,0.7,1.15,1.15,0.7,1.0,1.0,0.7,1.4,1.15,1.15,0.7,1.4,1.15,666,107
9,X,datacapture,f,1,1971,semidetached,1.15,1.0,1.0,1.15,1.4,1.15,1.0,1.0,1.0,1.4,1.15,0.7,1.0,0.5,0.7,485,278
23,Y,utility,g,3,1982,semidetached,1.4,0.7,0.7,1.65,1.4,1.15,1.15,1.15,1.4,1.0,1.15,1.15,0.7,0.5,1.15,2847,19245
77,gal,science,f,5,1971,semidetached,1.4,0.7,1.0,1.15,1.0,0.7,1.15,1.4,1.4,1.0,1.15,0.5,1.0,1.4,1.15,151,114
71,spl,launchprocessing,g,5,1977,semidetached,1.4,1.0,1.4,1.15,1.0,1.15,1.15,1.4,1.0,1.4,1.0,0.5,1.4,0.5,1.0,325,576
37,hst,avionicsmonitoring,f,6,1979,embedded,1.0,1.0,1.4,1.15,1.65,1.0,1.0,1.4,0.7,1.0,0.7,1.0,0.5,0.5,1.15,165,215
50,Y,missionplanning,g,1,1976,embedded,1.0,0.7,1.15,1.4,1.65,0.7,1.0,1.4,1.15,1.15,0.7,0.7,1.0,0.7,1.15,41,36
73,slp,operatingsystem,g,5,1987,organic,0.7,1.15,1.15,1.65,1.15,0.7,1.0,1.4,0.7,1.0,1.15,1.15,1.4,1.4,0.7,193,108
80,de,avionicsmonitoring,f,6,1976,organic,0.7,1.15,0.7,1.4,1.4,0.7,1.0,1.4,0.7,1.4,0.7,1.0,1.15,1.15,1.0,2847,72
43,erb,operatingsystem,g,2,1976,embedded,1.4,1.0,1.0,1.15,1.4,0.7,1.4,1.4,1.0,1.4,0.7,0.7,1.15,1.0,0.7,53,84
5,slp,missionplanning,g,6,1976,semidetached,1.15,1.4,1.4,1.15,1.65,1.15,1.15,1.4,1.4,1.0,1.15,1.0,0.5,1.4,1.15,90,756
70,hst,simulation,g,2,1985,organic,1.0,0.7,1.65,1.0,1.0,1.0,0.7,1.15,1.4,1.4,1.0,1.0,1.0,0.7,1.15,98,400
80,erb,communications,g,3,1984,semidetached,1.15,0.7,0.7,1.0,1.4,1.0,1.4,1.15,1.4,1.4,0.7,0.5,1.4,1.15,1.15,485,90
17,spl,missionplanning,f,3,1971,embedded,1.0,0.7,0.7,1.65,1.65,0.7,1.0,1.0,1.15,1.0,0.5,0.7,0.5,1.15,1.0,97,72
50,de,batchdataprocessing,g,1,1977,embedded,1.0,1.4,1.0,1.15,1.65,0.7,1.4,1.15,1.15,1.4,0.7,0.7,1.0,1.4,1.0,3,2460
71,hst,application_ground,f,2,1975,embedded,1.0,1.0,1.15,1.15,1.65,1.15,1.15,1.0,1.15,1.0,0.7,1.0,1.4,1.4,0.7,100,300
68,slp,monitor_control,f,5,1978,semidetached,1.15,1.0,1.0,1.4,1.4,1.0,1.0,1.4,1.4,1.4,0.5,0.5,0.5,0.5,0.7,34,882
65,X,launchprocessing,f,3,1982,semidetached,1.0,1.0,1.4,1.65,1.0,1.15,1.15,1.4,1.4,1.15,0.7,1.0,0.5,1.4,1.0,246,703
27,spl,operatingsystem,g,6,1979,organic,1.15,0.7,1.0,1.0,1.0,0.7,1.15,1.4,0.7,1.0,0.5,0.5,0.5,0.7,0.7,240,114
7,gal,application_ground,g,5,1976,semidetached,1.4,0.7,1.4,1.15,1.0,0.7,0.7,1.0,1.0,1.4,1.0,1.0,1.4,0.7,1.15,114,62
17,hst,communications,f,5,1987,embedded,1.0,1.15,1.0,1.65,1.65,1.15,1.15,1.4,0.7,1.0,1.0,0.5,1.0,0.7,1.0,104,420
19,slp,launchprocessing,f,3,1980,semidetached,1.15,1.15,0.7,1.4,1.65,1.0,0.7,1.4,1.15,1.15,0.7,0.5,0.5,1.4,1.0,40,114
58,X,monitor_control,f,2,1980,semidetached,1.0,0.7,1.0,1.0,1.4,0.7,1.4,1.15,1.4,1.15,0.7,1.0,1.15,0.5,1.15,60,703
44,X,missionplanning,f,2,1975,embedded,1.0,1.0,1.4,1.15,1.65,1.0,1.4,1.4,1.0,1.4,0.5,0.7,0.5,0.5,1.15,78,108
54,X,utility,g,6,1975,semidetached,1.4,1.15,1.0,1.0,1.0,0.7,1.0,1.4,1.15,1.0,1.0,0.7,1.0,1.15,1.15,150,210
49,de,launchprocessing,g,5,1986,semidetached,1.0,1.0,1.4,1.0,1.0,0.7,0.7,1.4,1.15,1.4,0.7,0.7,0.5,1.4,1.15,302,41782
67,hst,batchdataprocessing,g,2,1987,embedded,0.7,0.7,1.0,1.15,1.0,0.7,0.7,1.4,1.4,1.15,1.15,1.0,1.0,1.15,1.0,128,97
4,Y,realdataprocessing,g,1,1978,semidetached,1.0,1.0,1.0,1.65,1.65,0.7,1.15,1.0,0.7,1.15,0.7,1.0,0.7,0.5,1.0,3,973
6,hst,realdataprocessing,g,5,1984,semidetached,0.7,1.15,1.65,1.15,1.0,1.15,1.4,1.0,1.0,1.0,0.5,1.0,0.7,0.5,1.15,65,420
10,hst,realdataprocessing,g,6,1984,embedded,0.7,1.4,1.65,1.4,1.4,0.7,1.15,1.4,1.4,1.15,0.5,0.7,0.7,0.7,0.7,97,36
54,spl,communications,g,1,1987,organic,1.4,1.4,1.15,1.4,1.15,1.0,1.4,1.15,1.0,1.15,0.7,1.15,0.5,1.4,1.15,22,162
92,Y,operatingsystem,g,3,1978,semidetached,1.0,1.15,0.7,1.0,1.15,0.7,1.0,1.0,1.15,1.0,1.0,0.7,1.15,0.7,1.0,302,278
9,spl,missionplanning,f,3,1979,embedded,1.4,1.0,1.4,1.0,1.15,1.15,1.4,1.4,0.7,1.0,0.7,1.15,1.4,1.0,1.15,295,882
16,de,science,g,1,1980,embedded,1.15,1.4,1.4,1.0,1.65,0.7,0.7,1.15,0.7,1.15,0.7,0.5,0.7,1.15,1.15,165,240
74,hst,communications,f,5,1987,semidetached,1.0,0.7,1.4,1.4,1.0,1.15,1.15,1.0,0.7,1.0,1.0,0.5,1.15,1.15,0.7,3,192
63,hst,realdataprocessing,f,6,1976,embedded,0.7,1.4,1.4,1.4,1.15,1.15,1.0,1.4,0.7,1.4,1.0,1.15,0.5,0.7,1.15,197,108
6,slp,datacapture,f,6,1980,semidetached,1.4,1.4,1.0,1.65,1.0,0.7,1.0,1.4,0.7,1.0,1.15,1.0,1.0,1.15,1.0,326,19245
100,Y,avionicsmonitoring,f,5,1979,organic,1.0,0.7,0.7,1.65,1.4,1.15,0.7,1.4,1.4,1.4,1.0,0.7,1.4,1.15,1.15,97,1248
20,gal,simulation,f,3,1971,organic,1.0,1.0,1.65,1.4,1.0,1.15,1.15,1.0,1.0,1.0,1.15,1.0,1.15,1.15,1.0,22,599
46,slp,Avionics,g,3,1976,embedded,1.4,0.7,1.0,1.0,1.65,1.0,1.4,1.4,1.0,1.0,1.0,0.5,1.15,1.4,1.0,302,12
38,erb,communications,f,3,1985,embedded,1.4,0.7,0.7,1.4,1.4,0.7,1.15,1.15,1.15,1.4,1.0,1.15,0.7,1.0,1.15,246,750
53,X,monitor_control,g,6,1986,semidetached,1.15,1.4,1.0,1.65,1.0,1.0,1.4,1.4,1.0,1.4,0.7,1.15,1.4,1.4,1.0,165,278
10,gal,simulation,g,5,1979,organic,0.7,1.15,0.7,1.0,1.65,1.15,1.15,1.15,1.15,1.4,0.7,1.15,1.4,1.0,1.15,326,239
68,spl,application_ground,f,6,1975,semidetached,1.4,0.7,1.0,1.65,1.15,0.7,1.0,1.0,1.15,1.15,0.5,0.7,1.4,1.15,1.0,21,114
45,de,monitor_control,g,3,1983,semidetached,1.4,1.4,1.65,1.15,1.4,0.7,1.15,1.15,1.0,1.15,1.15,1.0,1.4,1.15,0.7,60,36
73,gal,simulation,f,1,1987,organic,1.15,1.15,1.0,1.15,1.15,1.15,1.0,1.4,0.7,1.4,0.5,0.7,0.7,0.7,1.15,100,458
13,Y,realdataprocessing,g,5,1976,semidetached,1.4,1.4,1.15,1.4,1.4,1.0,0.7,1.15,1.0,1.15,1.15,1.0,1.15,0.5,1.0,219,756
41,gal,missionplanning,g,6,1975,organic,0.7,1.0,1.65,1.0,1.4,0.7,1.4,1.0,1.0,1.0,0.5,1.0,1.4,1.0,1.0,355,599
48,hst,communications,g,5,1986,organic,1.4,1.15,1.4,1.15,1.15,1.0,0.7,1.4,0.7,1.4,0.7,0.5,0.7,1.15,1.15,85,48
93,spl,missionplanning,g,3,1977,semidetached,1.15,0.7,1.15,1.0,1.15,1.15,1.15,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.15,154,409
71,gal,simulation,f,1,1980,embedded,1.15,1.0,1.65,1.65,1.4,1.0,1.0,1.15,1.4,1.4,0.5,1.15,1.15,1.0,0.7,55,239
31,spl,batchdataprocessing,f,1,1984,embedded,1.4,1.0,0.7,1.0,1.65,0.7,0.7,1.4,0.7,1.4,0.7,1.0,0.5,1.0,1.0,339,1176
69,Y,Avionics,f,1,1976,organic,0.7,1.0,1.65,1.0,1.4,1.0,0.7,1.0,1.4,1.4,1.0,0.7,0.7,0.5,1.0,65,72
5,slp,datacapture,f,6,1987,embedded,1.15,1.0,0.7,1.65,1.4,0.7,1.4,1.4,1.4,1.4,0.7,0.5,1.0,1.15,1.0,90,38
64,slp,monitor_control,f,2,1980,semidetached,1.0,1.4,1.0,1.0,1.65,0.7,0.7,1.4,1.4,1.0,1.0,0.7,1.0,1.4,0.7,78,114
76,X,avionicsmonitoring,g,1,1979,embedded,0.7,0.7,1.15,1.15,1.65,1.15,1.0,1.4,1.0,1.4,1.0,1.15,1.15,0.5,1.15,2821,3528
34,hst,realdataprocessing,f,6,1978,embedded,1.4,1.0,1.15,1.15,1.0,1.15,1.0,1.0,1.0,1.0,0.5,1.0,0.7,1.4,1.0,9,1248
101,de,realdataprocessing,f,1,1980,organic,1.0,1.4,1.4,1.4,1.65,1.15,1.0,1.0,1.4,1.0,1.0,0.5,1.4,1.0,1.15,325,576
17,gal,batchdataprocessing,g,3,1971,semidetached,1.4,1.0,1.0,1.65,1.15,0.7,1.4,1.0,1.4,1.0,1.0,0.7,1.15,1.0,0.7,13,8211
68,de,missionplanning,f,5,1987,organic,1.0,0.7,1.65,1.65,1.65,1.0,1.4,1.15,1.4,1.4,0.7,1.0,1.4,0.7,0.7,240,239
61,X,science,f,2,1985,organic,1.15,1.0,0.7,1.0,1.0,1.15,1.4,1.0,1.15,1.0,0.7,0.7,1.0,1.4,0.7,190,420
16,gal,missionplanning,g,5,1982,semidetached,0.7,1.4,1.65,1.0,1.0,0.7,1.4,1.0,0.7,1.0,0.7,1.15,1.0,0.7,0.7,34,432
98,erb,avionicsmonitoring,f,2,1982,semidetached,0.7,1.0,0.7,1.4,1.65,1.0,1.0,1.15,1.0,1.4,1.15,0.5,0.7,0.7,1.15,20,60
8,slp,communications,f,1,1971,semidetached,1.4,1.15,0.7,1.0,1.15,0.7,1.0,1.15,1.4,1.15,0.7,1.0,1.15,1.4,0.7,82,114
22,slp,application_ground,f,2,1974,semidetached,1.4,1.15,0.7,1.15,1.15,0.7,1.15,1.0,0.7,1.15,1.0,0.5,1.4,1.15,1.15,13,312
39,Y,communications,f,1,1978,semidetached,1.0,1.15,1.4,1.4,1.4,0.7,0.7,1.15,1.0,1.15,0.5,1.15,0.7,1.4,1.15,326,60
22,X,simulation,f,3,1986,embedded,0.7,1.4,1.4,1.15,1.0,1.0,1.4,1.4,1.4,1.0,0.7,0.7,1.4,1.15,1.0,101,1200
32,X,datacapture,g,1,1986,embedded,1.0,0.7,0.7,1.65,1.65,1.15,1.15,1.4,1.4,1.15,0.5,0.5,1.4,1.0,1.0,154,84
53,erb,launchprocessing,g,1,1971,organic,1.4,1.15,0.7,1.0,1.65,0.7,1.4,1.0,1.0,1.0,1.0,0.5,1.4,1.4,0.7,77,1248
68,X,communications,g,1,1983,organic,0.7,1.15,1.0,1.15,1.0,1.0,1.4,1.0,0.7,1.15,1.15,0.7,1.15,1.15,1.0,144,170
56,hst,missionplanning,g,2,1974,organic,1.0,0.7,1.4,1.4,1.15,1.15,1.15,1.4,1.4,1.15,1.0,0.5,0.5,1.4,1.15,77,720
10,spl,avionicsmonitoring,f,5,1985,embedded,1.0,1.4,1.15,1.4,1.15,1.15,1.15,1.15,0.7,1.4,1.15,0.7,0.5,1.4,1.15,10,60
62,hst,application_ground,g,1,1971,embedded,0.7,1.15,1.65,1.15,1.65,0.7,0.7,1.0,1.4,1.15,1.15,1.0,1.0,1.4,1.15,475,2120
